File name,Drug
mpimg_L12756-1_T72-Methotrexate-1241-therapeutic_S36_R1_001.fastq.gz.md5,
mpimg_L12756-1_T72-Methotrexate-1241-therapeutic_S36_R2_001.fastq.gz,
mpimg_L12756-1_T72-Methotrexate-1241-therapeutic_S36_R2_001.fastq.gz.md5,
mpimg_L12757-1_T72-Methotrexate-1242-therapeutic_S37_R1_001.fastq.gz,
mpimg_L12757-1_T72-Methotrexate-1242-therapeutic_S37_R1_001.fastq.gz.md5,
mpimg_L12757-1_T72-Methotrexate-1242-therapeutic_S37_R2_001.fastq.gz,
mpimg_L12757-1_T72-Methotrexate-1242-therapeutic_S37_R2_001.fastq.gz.md5,
mpimg_L12758-1_T168-Methotrexate-1243-therapeutic_S38_R1_001.fastq.gz,
mpimg_L12758-1_T168-Methotrexate-1243-therapeutic_S38_R1_001.fastq.gz.md5,
mpimg_L12758-1_T168-Methotrexate-1243-therapeutic_S38_R2_001.fastq.gz,
mpimg_L12758-1_T168-Methotrexate-1243-therapeutic_S38_R2_001.fastq.gz.md5,
mpimg_L12759-1_T168-Methotrexate-1244-therapeutic_S39_R1_001.fastq.gz,
mpimg_L12759-1_T168-Methotrexate-1244-therapeutic_S39_R1_001.fastq.gz.md5,
mpimg_L12759-1_T168-Methotrexate-1244-therapeutic_S39_R2_001.fastq.gz,
mpimg_L12759-1_T168-Methotrexate-1244-therapeutic_S39_R2_001.fastq.gz.md5,
mpimg_L12760-1_T168-Methotrexate-1245-therapeutic_S40_R1_001.fastq.gz,
mpimg_L12760-1_T168-Methotrexate-1245-therapeutic_S40_R1_001.fastq.gz.md5,
mpimg_L12760-1_T168-Methotrexate-1245-therapeutic_S40_R2_001.fastq.gz,
mpimg_L12760-1_T168-Methotrexate-1245-therapeutic_S40_R2_001.fastq.gz.md5,
mpimg_L12776-1_T72-Methotrexate-1261-toxic_S41_R1_001.fastq.gz,
mpimg_L12776-1_T72-Methotrexate-1261-toxic_S41_R1_001.fastq.gz.md5,
mpimg_L12776-1_T72-Methotrexate-1261-toxic_S41_R2_001.fastq.gz,
mpimg_L12776-1_T72-Methotrexate-1261-toxic_S41_R2_001.fastq.gz.md5,
mpimg_L12777-1_T72-Methotrexate-1262-toxic_S42_R1_001.fastq.gz,
mpimg_L12777-1_T72-Methotrexate-1262-toxic_S42_R1_001.fastq.gz.md5,
mpimg_L12777-1_T72-Methotrexate-1262-toxic_S42_R2_001.fastq.gz,
mpimg_L12777-1_T72-Methotrexate-1262-toxic_S42_R2_001.fastq.gz.md5,
mpimg_L12778-1_T72-Methotrexate-1263-toxic_S43_R1_001.fastq.gz,
mpimg_L12778-1_T72-Methotrexate-1263-toxic_S43_R1_001.fastq.gz.md5,
mpimg_L12778-1_T72-Methotrexate-1263-toxic_S43_R2_001.fastq.gz,
mpimg_L12778-1_T72-Methotrexate-1263-toxic_S43_R2_001.fastq.gz.md5,
mpimg_L12779-1_T168-Methotrexate-1264-toxic_S44_R1_001.fastq.gz,
mpimg_L12779-1_T168-Methotrexate-1264-toxic_S44_R1_001.fastq.gz.md5,
mpimg_L12779-1_T168-Methotrexate-1264-toxic_S44_R2_001.fastq.gz,
mpimg_L12779-1_T168-Methotrexate-1264-toxic_S44_R2_001.fastq.gz.md5,
mpimg_L12780-1_T168-Methotrexate-1265-toxic_S45_R1_001.fastq.gz,
mpimg_L12780-1_T168-Methotrexate-1265-toxic_S45_R1_001.fastq.gz.md5,
mpimg_L12780-1_T168-Methotrexate-1265-toxic_S45_R2_001.fastq.gz,
mpimg_L12780-1_T168-Methotrexate-1265-toxic_S45_R2_001.fastq.gz.md5,
mpimg_L12781-1_T168-Methotrexate-1266-toxic_S46_R1_001.fastq.gz,
mpimg_L12781-1_T168-Methotrexate-1266-toxic_S46_R1_001.fastq.gz.md5,
mpimg_L12781-1_T168-Methotrexate-1266-toxic_S46_R2_001.fastq.gz,
mpimg_L12781-1_T168-Methotrexate-1266-toxic_S46_R2_001.fastq.gz.md5,
mpimg_L12785-1_T0-Acetaminophen-II-1270_S47_R1_001.fastq.gz,
mpimg_L12785-1_T0-Acetaminophen-II-1270_S47_R1_001.fastq.gz.md5,
mpimg_L12785-1_T0-Acetaminophen-II-1270_S47_R2_001.fastq.gz,
mpimg_L12785-1_T0-Acetaminophen-II-1270_S47_R2_001.fastq.gz.md5,
mpimg_L12786-1_T0-Acetaminophen-II-1271_S48_R1_001.fastq.gz,
mpimg_L12786-1_T0-Acetaminophen-II-1271_S48_R1_001.fastq.gz.md5,
mpimg_L12786-1_T0-Acetaminophen-II-1271_S48_R2_001.fastq.gz,
mpimg_L12786-1_T0-Acetaminophen-II-1271_S48_R2_001.fastq.gz.md5,
mpimg_L12787-1_T0-Acetaminophen-II-1272_S1_R1_001.fastq.gz,
mpimg_L12787-1_T0-Acetaminophen-II-1272_S1_R1_001.fastq.gz.md5,
mpimg_L12787-1_T0-Acetaminophen-II-1272_S1_R2_001.fastq.gz,
mpimg_L12787-1_T0-Acetaminophen-II-1272_S1_R2_001.fastq.gz.md5,
mpimg_L12797-1_T72-Acetaminophen-II-1282-therapeutic_S2_R1_001.fastq.gz,
mpimg_L12797-1_T72-Acetaminophen-II-1282-therapeutic_S2_R1_001.fastq.gz.md5,
mpimg_L12797-1_T72-Acetaminophen-II-1282-therapeutic_S2_R2_001.fastq.gz,
mpimg_L12797-1_T72-Acetaminophen-II-1282-therapeutic_S2_R2_001.fastq.gz.md5,
mpimg_L12798-1_T72-Acetaminophen-II-1283-therapeutic_S3_R1_001.fastq.gz,
mpimg_L12798-1_T72-Acetaminophen-II-1283-therapeutic_S3_R1_001.fastq.gz.md5,
mpimg_L12798-1_T72-Acetaminophen-II-1283-therapeutic_S3_R2_001.fastq.gz,
mpimg_L12798-1_T72-Acetaminophen-II-1283-therapeutic_S3_R2_001.fastq.gz.md5,
mpimg_L12799-1_T72-Acetaminophen-II-1284-therapeutic_S4_R1_001.fastq.gz,
mpimg_L12799-1_T72-Acetaminophen-II-1284-therapeutic_S4_R1_001.fastq.gz.md5,
mpimg_L12799-1_T72-Acetaminophen-II-1284-therapeutic_S4_R2_001.fastq.gz,
mpimg_L12799-1_T72-Acetaminophen-II-1284-therapeutic_S4_R2_001.fastq.gz.md5,
mpimg_L12800-1_T168-Acetaminophen-II-1285-therapeutic_S5_R1_001.fastq.gz,
mpimg_L12800-1_T168-Acetaminophen-II-1285-therapeutic_S5_R1_001.fastq.gz.md5,
mpimg_L12800-1_T168-Acetaminophen-II-1285-therapeutic_S5_R2_001.fastq.gz,
mpimg_L12800-1_T168-Acetaminophen-II-1285-therapeutic_S5_R2_001.fastq.gz.md5,
mpimg_L12801-1_T168-Acetaminophen-II-1286-therapeutic_S6_R1_001.fastq.gz,
mpimg_L12801-1_T168-Acetaminophen-II-1286-therapeutic_S6_R1_001.fastq.gz.md5,
mpimg_L12801-1_T168-Acetaminophen-II-1286-therapeutic_S6_R2_001.fastq.gz,
mpimg_L12801-1_T168-Acetaminophen-II-1286-therapeutic_S6_R2_001.fastq.gz.md5,
mpimg_L12802-1_T168-Acetaminophen-II-1287-therapeutic_S7_R1_001.fastq.gz,
mpimg_L12802-1_T168-Acetaminophen-II-1287-therapeutic_S7_R1_001.fastq.gz.md5,
mpimg_L12802-1_T168-Acetaminophen-II-1287-therapeutic_S7_R2_001.fastq.gz,
mpimg_L12802-1_T168-Acetaminophen-II-1287-therapeutic_S7_R2_001.fastq.gz.md5,
mpimg_L12818-1_T72-Acetaminophen-II-1303-toxic_S8_R1_001.fastq.gz,
mpimg_L12818-1_T72-Acetaminophen-II-1303-toxic_S8_R1_001.fastq.gz.md5,
mpimg_L12818-1_T72-Acetaminophen-II-1303-toxic_S8_R2_001.fastq.gz,
mpimg_L12818-1_T72-Acetaminophen-II-1303-toxic_S8_R2_001.fastq.gz.md5,
mpimg_L12819-1_T72-Acetaminophen-II-1304-toxic_S9_R1_001.fastq.gz,
mpimg_L12819-1_T72-Acetaminophen-II-1304-toxic_S9_R1_001.fastq.gz.md5,
mpimg_L12819-1_T72-Acetaminophen-II-1304-toxic_S9_R2_001.fastq.gz,
mpimg_L12819-1_T72-Acetaminophen-II-1304-toxic_S9_R2_001.fastq.gz.md5,
mpimg_L12820-1_T72-Acetaminophen-II-1305-toxic_S10_R1_001.fastq.gz,
mpimg_L12820-1_T72-Acetaminophen-II-1305-toxic_S10_R1_001.fastq.gz.md5,
mpimg_L12820-1_T72-Acetaminophen-II-1305-toxic_S10_R2_001.fastq.gz,
mpimg_L12820-1_T72-Acetaminophen-II-1305-toxic_S10_R2_001.fastq.gz.md5,
mpimg_L12821-1_T168-Acetaminophen-II-1306-toxic_S11_R1_001.fastq.gz,
mpimg_L12821-1_T168-Acetaminophen-II-1306-toxic_S11_R1_001.fastq.gz.md5,
mpimg_L12821-1_T168-Acetaminophen-II-1306-toxic_S11_R2_001.fastq.gz,
mpimg_L12821-1_T168-Acetaminophen-II-1306-toxic_S11_R2_001.fastq.gz.md5,
mpimg_L12822-1_T168-Acetaminophen-II-1307-toxic_S12_R1_001.fastq.gz,
mpimg_L12822-1_T168-Acetaminophen-II-1307-toxic_S12_R1_001.fastq.gz.md5,
mpimg_L12822-1_T168-Acetaminophen-II-1307-toxic_S12_R2_001.fastq.gz,
mpimg_L12822-1_T168-Acetaminophen-II-1307-toxic_S12_R2_001.fastq.gz.md5,
mpimg_L12823-1_T168-Acetaminophen-II-1308-toxic_S13_R1_001.fastq.gz,
mpimg_L12823-1_T168-Acetaminophen-II-1308-toxic_S13_R1_001.fastq.gz.md5,
mpimg_L12823-1_T168-Acetaminophen-II-1308-toxic_S13_R2_001.fastq.gz,
mpimg_L12823-1_T168-Acetaminophen-II-1308-toxic_S13_R2_001.fastq.gz.md5,
mpimg_L12827-1_T0-Azathioprine-II-1312_S14_R1_001.fastq.gz,
mpimg_L12827-1_T0-Azathioprine-II-1312_S14_R1_001.fastq.gz.md5,
mpimg_L12827-1_T0-Azathioprine-II-1312_S14_R2_001.fastq.gz,
mpimg_L12827-1_T0-Azathioprine-II-1312_S14_R2_001.fastq.gz.md5,
mpimg_L12828-1_T0-Azathioprine-II-1313_S15_R1_001.fastq.gz,
mpimg_L12828-1_T0-Azathioprine-II-1313_S15_R1_001.fastq.gz.md5,
mpimg_L12828-1_T0-Azathioprine-II-1313_S15_R2_001.fastq.gz,
mpimg_L12828-1_T0-Azathioprine-II-1313_S15_R2_001.fastq.gz.md5,
mpimg_L12829-1_T0-Azathioprine-II-1314_S16_R1_001.fastq.gz,
mpimg_L12829-1_T0-Azathioprine-II-1314_S16_R1_001.fastq.gz.md5,
mpimg_L12829-1_T0-Azathioprine-II-1314_S16_R2_001.fastq.gz,
mpimg_L12829-1_T0-Azathioprine-II-1314_S16_R2_001.fastq.gz.md5,
mpimg_L12839-1_T72-Azathioprine-II-1324-therapeutic_S17_R1_001.fastq.gz,
mpimg_L12839-1_T72-Azathioprine-II-1324-therapeutic_S17_R1_001.fastq.gz.md5,
mpimg_L12839-1_T72-Azathioprine-II-1324-therapeutic_S17_R2_001.fastq.gz,
mpimg_L12839-1_T72-Azathioprine-II-1324-therapeutic_S17_R2_001.fastq.gz.md5,
mpimg_L12840-1_T72-Azathioprine-II-1325-therapeutic_S18_R1_001.fastq.gz,
mpimg_L12840-1_T72-Azathioprine-II-1325-therapeutic_S18_R1_001.fastq.gz.md5,
mpimg_L12840-1_T72-Azathioprine-II-1325-therapeutic_S18_R2_001.fastq.gz,
mpimg_L12840-1_T72-Azathioprine-II-1325-therapeutic_S18_R2_001.fastq.gz.md5,
mpimg_L12841-1_T72-Azathioprine-II-1326-therapeutic_S19_R1_001.fastq.gz,
mpimg_L12841-1_T72-Azathioprine-II-1326-therapeutic_S19_R1_001.fastq.gz.md5,
mpimg_L12841-1_T72-Azathioprine-II-1326-therapeutic_S19_R2_001.fastq.gz,
mpimg_L12841-1_T72-Azathioprine-II-1326-therapeutic_S19_R2_001.fastq.gz.md5,
mpimg_L12842-1_T168-Azathioprine-II-1327-therapeutic_S20_R1_001.fastq.gz,
mpimg_L12842-1_T168-Azathioprine-II-1327-therapeutic_S20_R1_001.fastq.gz.md5,
mpimg_L12842-1_T168-Azathioprine-II-1327-therapeutic_S20_R2_001.fastq.gz,
mpimg_L12842-1_T168-Azathioprine-II-1327-therapeutic_S20_R2_001.fastq.gz.md5,
mpimg_L12843-1_T168-Azathioprine-II-1328-therapeutic_S21_R1_001.fastq.gz,
mpimg_L12843-1_T168-Azathioprine-II-1328-therapeutic_S21_R1_001.fastq.gz.md5,
mpimg_L12843-1_T168-Azathioprine-II-1328-therapeutic_S21_R2_001.fastq.gz,
mpimg_L12843-1_T168-Azathioprine-II-1328-therapeutic_S21_R2_001.fastq.gz.md5,
mpimg_L12844-1_T168-Azathioprine-II-1329-therapeutic_S22_R1_001.fastq.gz,
mpimg_L12844-1_T168-Azathioprine-II-1329-therapeutic_S22_R1_001.fastq.gz.md5,
mpimg_L12844-1_T168-Azathioprine-II-1329-therapeutic_S22_R2_001.fastq.gz,
mpimg_L12844-1_T168-Azathioprine-II-1329-therapeutic_S22_R2_001.fastq.gz.md5,
mpimg_L12860-1_T72-Azathioprine-II-1345-toxic_S23_R1_001.fastq.gz,
mpimg_L12860-1_T72-Azathioprine-II-1345-toxic_S23_R1_001.fastq.gz.md5,
mpimg_L12860-1_T72-Azathioprine-II-1345-toxic_S23_R2_001.fastq.gz,
mpimg_L12860-1_T72-Azathioprine-II-1345-toxic_S23_R2_001.fastq.gz.md5,
mpimg_L12861-1_T72-Azathioprine-II-1346-toxic_S24_R1_001.fastq.gz,
mpimg_L12861-1_T72-Azathioprine-II-1346-toxic_S24_R1_001.fastq.gz.md5,
mpimg_L12861-1_T72-Azathioprine-II-1346-toxic_S24_R2_001.fastq.gz,
mpimg_L12861-1_T72-Azathioprine-II-1346-toxic_S24_R2_001.fastq.gz.md5,
mpimg_L12862-1_T72-Azathioprine-II-1347-toxic_S25_R1_001.fastq.gz,
mpimg_L12862-1_T72-Azathioprine-II-1347-toxic_S25_R1_001.fastq.gz.md5,
mpimg_L12862-1_T72-Azathioprine-II-1347-toxic_S25_R2_001.fastq.gz,
mpimg_L12862-1_T72-Azathioprine-II-1347-toxic_S25_R2_001.fastq.gz.md5,
mpimg_L12863-1_T168-Azathioprine-II-1348-toxic_S26_R1_001.fastq.gz,
mpimg_L12863-1_T168-Azathioprine-II-1348-toxic_S26_R1_001.fastq.gz.md5,
mpimg_L12863-1_T168-Azathioprine-II-1348-toxic_S26_R2_001.fastq.gz,
mpimg_L12863-1_T168-Azathioprine-II-1348-toxic_S26_R2_001.fastq.gz.md5,
mpimg_L12864-1_T168-Azathioprine-II-1349-toxic_S27_R1_001.fastq.gz,
mpimg_L12864-1_T168-Azathioprine-II-1349-toxic_S27_R1_001.fastq.gz.md5,
mpimg_L12864-1_T168-Azathioprine-II-1349-toxic_S27_R2_001.fastq.gz,
mpimg_L12864-1_T168-Azathioprine-II-1349-toxic_S27_R2_001.fastq.gz.md5,
mpimg_L12865-1_T168-Azathioprine-II-1350-toxic_S28_R1_001.fastq.gz,
mpimg_L12865-1_T168-Azathioprine-II-1350-toxic_S28_R1_001.fastq.gz.md5,
mpimg_L12865-1_T168-Azathioprine-II-1350-toxic_S28_R2_001.fastq.gz,
mpimg_L12865-1_T168-Azathioprine-II-1350-toxic_S28_R2_001.fastq.gz.md5,
mpimg_L6275-1_cardiac-control-T2_S1_R1_001.fastq.gz,
mpimg_L6275-1_cardiac-control-T2_S1_R1_001.fastq.gz.md5,
mpimg_L6275-1_cardiac-control-T2_S1_R2_001.fastq.gz,
mpimg_L6275-1_cardiac-control-T2_S1_R2_001.fastq.gz.md5,
mpimg_L6276-1_cardiac-control-T8_S2_R1_001.fastq.gz,
mpimg_L6276-1_cardiac-control-T8_S2_R1_001.fastq.gz.md5,
mpimg_L6276-1_cardiac-control-T8_S2_R2_001.fastq.gz,
mpimg_L6276-1_cardiac-control-T8_S2_R2_001.fastq.gz.md5,
mpimg_L6277-1_cardiac-control-T24_S3_R1_001.fastq.gz,
mpimg_L6277-1_cardiac-control-T24_S3_R1_001.fastq.gz.md5,
mpimg_L6277-1_cardiac-control-T24_S3_R2_001.fastq.gz,
mpimg_L6277-1_cardiac-control-T24_S3_R2_001.fastq.gz.md5,
mpimg_L6278-1_cardiac-control-T72_S4_R1_001.fastq.gz,
mpimg_L6278-1_cardiac-control-T72_S4_R1_001.fastq.gz.md5,
mpimg_L6278-1_cardiac-control-T72_S4_R2_001.fastq.gz,
mpimg_L6278-1_cardiac-control-T72_S4_R2_001.fastq.gz.md5,
mpimg_L6279-1_cardiac-control-T168_S5_R1_001.fastq.gz,
mpimg_L6279-1_cardiac-control-T168_S5_R1_001.fastq.gz.md5,
mpimg_L6279-1_cardiac-control-T168_S5_R2_001.fastq.gz,
mpimg_L6279-1_cardiac-control-T168_S5_R2_001.fastq.gz.md5,
mpimg_L6280-1_cardiac-control-T224_S6_R1_001.fastq.gz.md5,
mpimg_L6280-1_cardiac-control-T224_S6_R2_001.fastq.gz.md5,
mpimg_L6280-1_cardiac-control-T240_S6_R1_001.fastq.gz,
mpimg_L6280-1_cardiac-control-T240_S6_R1_001.fastq.gz.md5,
mpimg_L6280-1_cardiac-control-T240_S6_R2_001.fastq.gz,
mpimg_L6280-1_cardiac-control-T240_S6_R2_001.fastq.gz.md5,
mpimg_L6281-1_cardiac-control-T336_S8_R1_001.fastq.gz,
mpimg_L6281-1_cardiac-control-T336_S8_R1_001.fastq.gz.md5,
mpimg_L6281-1_cardiac-control-T336_S8_R2_001.fastq.gz,
mpimg_L6281-1_cardiac-control-T336_S8_R2_001.fastq.gz.md5,
mpimg_L6282-1_Doxorubicin-therapeutic-T2_S7_R1_001.fastq.gz,
mpimg_L6282-1_Doxorubicin-therapeutic-T2_S7_R1_001.fastq.gz.md5,
mpimg_L6282-1_Doxorubicin-therapeutic-T2_S7_R2_001.fastq.gz,
mpimg_L6282-1_Doxorubicin-therapeutic-T2_S7_R2_001.fastq.gz.md5,
mpimg_L6283-1_Doxorubicin-therapeutic-T8_S9_R1_001.fastq.gz,
mpimg_L6283-1_Doxorubicin-therapeutic-T8_S9_R1_001.fastq.gz.md5,
mpimg_L6283-1_Doxorubicin-therapeutic-T8_S9_R2_001.fastq.gz,
mpimg_L6283-1_Doxorubicin-therapeutic-T8_S9_R2_001.fastq.gz.md5,
mpimg_L6284-1_Doxorubicin-therapeutic-T24_S10_R1_001.fastq.gz,
mpimg_L6284-1_Doxorubicin-therapeutic-T24_S10_R1_001.fastq.gz.md5,
mpimg_L6284-1_Doxorubicin-therapeutic-T24_S10_R2_001.fastq.gz,
mpimg_L6284-1_Doxorubicin-therapeutic-T24_S10_R2_001.fastq.gz.md5,
mpimg_L6285-1_Doxorubicin-therapeutic-T72_S11_R1_001.fastq.gz,
mpimg_L6285-1_Doxorubicin-therapeutic-T72_S11_R1_001.fastq.gz.md5,
mpimg_L6285-1_Doxorubicin-therapeutic-T72_S11_R2_001.fastq.gz,
mpimg_L6285-1_Doxorubicin-therapeutic-T72_S11_R2_001.fastq.gz.md5,
mpimg_L6286-1_Doxorubicin-therapeutic-T168_S12_R1_001.fastq.gz,
mpimg_L6286-1_Doxorubicin-therapeutic-T168_S12_R1_001.fastq.gz.md5,
mpimg_L6286-1_Doxorubicin-therapeutic-T168_S12_R2_001.fastq.gz,
mpimg_L6286-1_Doxorubicin-therapeutic-T168_S12_R2_001.fastq.gz.md5,
mpimg_L6287-1_Doxorubicin-therapeutic-T240_S15_R1_001.fastq.gz,
mpimg_L6287-1_Doxorubicin-therapeutic-T240_S15_R1_001.fastq.gz.md5,
mpimg_L6287-1_Doxorubicin-therapeutic-T240_S15_R2_001.fastq.gz,
mpimg_L6287-1_Doxorubicin-therapeutic-T240_S15_R2_001.fastq.gz.md5,
mpimg_L6288-1_Doxorubicin-therapeutic-T336_S16_R1_001.fastq.gz,
mpimg_L6288-1_Doxorubicin-therapeutic-T336_S16_R1_001.fastq.gz.md5,
mpimg_L6288-1_Doxorubicin-therapeutic-T336_S16_R2_001.fastq.gz,
mpimg_L6288-1_Doxorubicin-therapeutic-T336_S16_R2_001.fastq.gz.md5,
mpimg_L6289-1_Doxorubicin-toxic-T2_S13_R1_001.fastq.gz,
mpimg_L6289-1_Doxorubicin-toxic-T2_S13_R1_001.fastq.gz.md5,
mpimg_L6289-1_Doxorubicin-toxic-T2_S13_R2_001.fastq.gz,
mpimg_L6289-1_Doxorubicin-toxic-T2_S13_R2_001.fastq.gz.md5,
mpimg_L6290-1_Doxorubicin-toxic-T8_S14_R1_001.fastq.gz,
mpimg_L6290-1_Doxorubicin-toxic-T8_S14_R1_001.fastq.gz.md5,
mpimg_L6290-1_Doxorubicin-toxic-T8_S14_R2_001.fastq.gz,
mpimg_L6290-1_Doxorubicin-toxic-T8_S14_R2_001.fastq.gz.md5,
mpimg_L6291-1_Doxorubicin-toxic-T24_S17_R1_001.fastq.gz,
mpimg_L6291-1_Doxorubicin-toxic-T24_S17_R1_001.fastq.gz.md5,
mpimg_L6291-1_Doxorubicin-toxic-T24_S17_R2_001.fastq.gz,
mpimg_L6291-1_Doxorubicin-toxic-T24_S17_R2_001.fastq.gz.md5,
mpimg_L6292-1_Doxorubicin-toxic-T72_S18_R1_001.fastq.gz,
mpimg_L6292-1_Doxorubicin-toxic-T72_S18_R1_001.fastq.gz.md5,
mpimg_L6292-1_Doxorubicin-toxic-T72_S18_R2_001.fastq.gz,
mpimg_L6292-1_Doxorubicin-toxic-T72_S18_R2_001.fastq.gz.md5,
mpimg_L6293-1_Doxorubicin-toxic-T168_S19_R1_001.fastq.gz,
mpimg_L6293-1_Doxorubicin-toxic-T168_S19_R1_001.fastq.gz.md5,
mpimg_L6293-1_Doxorubicin-toxic-T168_S19_R2_001.fastq.gz,
mpimg_L6293-1_Doxorubicin-toxic-T168_S19_R2_001.fastq.gz.md5,
mpimg_L6294-1_Doxorubicin-toxic-T240_S20_R1_001.fastq.gz,
mpimg_L6294-1_Doxorubicin-toxic-T240_S20_R1_001.fastq.gz.md5,
mpimg_L6294-1_Doxorubicin-toxic-T240_S20_R2_001.fastq.gz,
mpimg_L6294-1_Doxorubicin-toxic-T240_S20_R2_001.fastq.gz.md5,
mpimg_L6295-1_Doxorubicin-toxic-T336_S24_R1_001.fastq.gz,
mpimg_L6295-1_Doxorubicin-toxic-T336_S24_R1_001.fastq.gz.md5,
mpimg_L6295-1_Doxorubicin-toxic-T336_S24_R2_001.fastq.gz,
mpimg_L6295-1_Doxorubicin-toxic-T336_S24_R2_001.fastq.gz.md5,
mpimg_L6722-1_patient-biopt-10033_S1_R1_001.fastq.gz,
mpimg_L6722-1_patient-biopt-10033_S1_R1_001.fastq.gz.md5,
mpimg_L6722-1_patient-biopt-10033_S1_R2_001.fastq.gz,
mpimg_L6722-1_patient-biopt-10033_S1_R2_001.fastq.gz.md5,
mpimg_L6723-1_patient-biopt-10021_S2_R1_001.fastq.gz,
mpimg_L6723-1_patient-biopt-10021_S2_R1_001.fastq.gz.md5,
mpimg_L6723-1_patient-biopt-10021_S2_R2_001.fastq.gz,
mpimg_L6723-1_patient-biopt-10021_S2_R2_001.fastq.gz.md5,
mpimg_L6724-1_patient-biopt-614_S3_R1_001.fastq.gz,
mpimg_L6724-1_patient-biopt-614_S3_R1_001.fastq.gz.md5,
mpimg_L6724-1_patient-biopt-614_S3_R2_001.fastq.gz,
mpimg_L6724-1_patient-biopt-614_S3_R2_001.fastq.gz.md5,
mpimg_L6725-1_patient-biopt-10059_S4_R1_001.fastq.gz,
mpimg_L6725-1_patient-biopt-10059_S4_R1_001.fastq.gz.md5,
mpimg_L6725-1_patient-biopt-10059_S4_R2_001.fastq.gz,
mpimg_L6725-1_patient-biopt-10059_S4_R2_001.fastq.gz.md5,
mpimg_L6726-1_patient-biopt-10027_S5_R1_001.fastq.gz,
mpimg_L6726-1_patient-biopt-10027_S5_R1_001.fastq.gz.md5,
mpimg_L6726-1_patient-biopt-10027_S5_R2_001.fastq.gz,
mpimg_L6726-1_patient-biopt-10027_S5_R2_001.fastq.gz.md5,
mpimg_L6727-1_patient-biopt-10096_S6_R1_001.fastq.gz,
mpimg_L6727-1_patient-biopt-10096_S6_R1_001.fastq.gz.md5,
mpimg_L6727-1_patient-biopt-10096_S6_R2_001.fastq.gz,
mpimg_L6727-1_patient-biopt-10096_S6_R2_001.fastq.gz.md5,
mpimg_L6794-1_T2-therapeutic-0316_S1_R1_001.fastq.gz,
mpimg_L6794-1_T2-therapeutic-0316_S1_R1_001.fastq.gz.md5,
mpimg_L6794-1_T2-therapeutic-0316_S1_R2_001.fastq.gz,
mpimg_L6794-1_T2-therapeutic-0316_S1_R2_001.fastq.gz.md5,
mpimg_L6795-1_T2-therapeutic-0317_S2_R1_001.fastq.gz,
mpimg_L6795-1_T2-therapeutic-0317_S2_R1_001.fastq.gz.md5,
mpimg_L6795-1_T2-therapeutic-0317_S2_R2_001.fastq.gz,
mpimg_L6795-1_T2-therapeutic-0317_S2_R2_001.fastq.gz.md5,
mpimg_L6796-1_T2-therapeutic-0318_S3_R1_001.fastq.gz,
mpimg_L6796-1_T2-therapeutic-0318_S3_R1_001.fastq.gz.md5,
mpimg_L6796-1_T2-therapeutic-0318_S3_R2_001.fastq.gz,
mpimg_L6796-1_T2-therapeutic-0318_S3_R2_001.fastq.gz.md5,
mpimg_L6797-1_T8-therapeutic-0319_S4_R1_001.fastq.gz,
mpimg_L6797-1_T8-therapeutic-0319_S4_R1_001.fastq.gz.md5,
mpimg_L6797-1_T8-therapeutic-0319_S4_R2_001.fastq.gz,
mpimg_L6797-1_T8-therapeutic-0319_S4_R2_001.fastq.gz.md5,
mpimg_L6798-1_T8-therapeutic-0320_S5_R1_001.fastq.gz,
mpimg_L6798-1_T8-therapeutic-0320_S5_R1_001.fastq.gz.md5,
mpimg_L6798-1_T8-therapeutic-0320_S5_R2_001.fastq.gz,
mpimg_L6798-1_T8-therapeutic-0320_S5_R2_001.fastq.gz.md5,
mpimg_L6799-1_T8-therapeutic-0321_S6_R1_001.fastq.gz,
mpimg_L6799-1_T8-therapeutic-0321_S6_R1_001.fastq.gz.md5,
mpimg_L6799-1_T8-therapeutic-0321_S6_R2_001.fastq.gz,
mpimg_L6799-1_T8-therapeutic-0321_S6_R2_001.fastq.gz.md5,
mpimg_L6800-1_T24-therapeutic-0322_S7_R1_001.fastq.gz,
mpimg_L6800-1_T24-therapeutic-0322_S7_R1_001.fastq.gz.md5,
mpimg_L6800-1_T24-therapeutic-0322_S7_R2_001.fastq.gz,
mpimg_L6800-1_T24-therapeutic-0322_S7_R2_001.fastq.gz.md5,
mpimg_L6801-1_T24-therapeutic-0323_S8_R1_001.fastq.gz,
mpimg_L6801-1_T24-therapeutic-0323_S8_R1_001.fastq.gz.md5,
mpimg_L6801-1_T24-therapeutic-0323_S8_R2_001.fastq.gz,
mpimg_L6801-1_T24-therapeutic-0323_S8_R2_001.fastq.gz.md5,
mpimg_L6802-1_T24-therapeutic-0324_S11_R1_001.fastq.gz,
mpimg_L6802-1_T24-therapeutic-0324_S11_R1_001.fastq.gz.md5,
mpimg_L6802-1_T24-therapeutic-0324_S11_R2_001.fastq.gz,
mpimg_L6802-1_T24-therapeutic-0324_S11_R2_001.fastq.gz.md5,
mpimg_L6803-1_T72-therapeutic-0325_S12_R1_001.fastq.gz,
mpimg_L6803-1_T72-therapeutic-0325_S12_R1_001.fastq.gz.md5,
mpimg_L6803-1_T72-therapeutic-0325_S12_R2_001.fastq.gz,
mpimg_L6803-1_T72-therapeutic-0325_S12_R2_001.fastq.gz.md5,
mpimg_L6804-1_T72-therapeutic-0326_S9_R1_001.fastq.gz,
